step,losses/eval.bodypart_heatmap,losses/eval.bodypart_locref,losses/eval.bodypart_total_loss,losses/eval.total_loss,losses/train.bodypart_heatmap,losses/train.bodypart_locref,losses/train.bodypart_total_loss,losses/train.total_loss,metrics/test.mAP,metrics/test.mAR,metrics/test.rmse,metrics/test.rmse_pcutoff
11,,,,,0.000792022910900414,0.3103162944316864,0.008153919130563736,0.008153919130563736,,,,
12,,,,,0.0008142697042785585,0.28647762537002563,0.007569076959043741,0.007569076959043741,,,,
13,,,,,0.0007741091540083289,0.2756631672382355,0.007278634235262871,0.007278634235262871,,,,
14,,,,,0.000753098982386291,0.27196231484413147,0.007175607141107321,0.007175607141107321,,,,
15,,,,,0.0007465531234629452,0.2846962809562683,0.007490682881325483,0.007490682881325483,,,,
16,,,,,0.0007259188569150865,0.29160094261169434,0.007652983535081148,0.007652983535081148,,,,
17,,,,,0.0006932453834451735,0.26223480701446533,0.006902493070811033,0.006902493070811033,,,,
18,,,,,0.0006655908073298633,0.26510435342788696,0.006960403639823198,0.006960403639823198,,,,
19,,,,,0.0007232493371702731,0.266496479511261,0.0070240371860563755,0.0070240371860563755,,,,
20,0.0003127121308352798,0.24899345636367798,0.0063811917789280415,0.0063811917789280415,0.0006997011369094253,0.26664793491363525,0.007016049697995186,0.007016049697995186,70.4014401440144,76.36363636363636,50.28044544566762,6.735964174623843
21,,,,,0.000692554225679487,0.25901785492897034,0.006821724120527506,0.006821724120527506,,,,
22,,,,,0.0006882376619614661,0.2824435234069824,0.007405206561088562,0.007405206561088562,,,,
23,,,,,0.0006554126157425344,0.2610929608345032,0.006855031009763479,0.006855031009763479,,,,
24,,,,,0.0006550656398758292,0.25601011514663696,0.006727786734700203,0.006727786734700203,,,,
25,,,,,0.0006571213016286492,0.24475163221359253,0.006447351537644863,0.006447351537644863,,,,
26,,,,,0.0006336349179036915,0.24853497743606567,0.006530192214995623,0.006530192214995623,,,,
27,,,,,0.0006532669067382812,0.25313854217529297,0.006655097007751465,0.006655097007751465,,,,
28,,,,,0.0005919681279920042,0.24536561965942383,0.006430124398320913,0.006430124398320913,,,,
29,,,,,0.0006165967206470668,0.23725257813930511,0.006239612586796284,0.006239612586796284,,,,
30,0.00028746656607836485,0.25157925486564636,0.0064332145266234875,0.0064332145266234875,0.0006158812320791185,0.25906816124916077,0.0067846449092030525,0.0067846449092030525,69.3136813681368,70.9090909090909,54.60130726207387,7.460043225969587
31,,,,,0.0006261139060370624,0.25193721055984497,0.006611487828195095,0.006611487828195095,,,,
32,,,,,0.0006287575233727694,0.24144400656223297,0.006350479554384947,0.006350479554384947,,,,
33,,,,,0.0006058578728698194,0.2384064942598343,0.006263091694563627,0.006263091694563627,,,,
34,,,,,0.0006143507780507207,0.23800911009311676,0.006257402710616589,0.006257402710616589,,,,
35,,,,,0.0006117054144851863,0.23846644163131714,0.006267514545470476,0.006267514545470476,,,,
36,,,,,0.0005739372572861612,0.2378750890493393,0.006233845837414265,0.006233845837414265,,,,
37,,,,,0.0005503203719854355,0.2338550090789795,0.006121535785496235,0.006121535785496235,,,,
38,,,,,0.0005387392011471093,0.23698464035987854,0.0061939856968820095,0.0061939856968820095,,,,
39,,,,,0.0005543633014895022,0.235051229596138,0.006153463385999203,0.006153463385999203,,,,
40,0.00023557402892038226,0.23317007720470428,0.005947038996964693,0.005947038996964693,0.0005253847339190543,0.233740895986557,0.006106215063482523,0.006106215063482523,91.96669666966697,94.54545454545456,22.47848788174716,6.646424018012153
41,,,,,0.0005330312415026128,0.22526727616786957,0.005898198112845421,0.005898198112845421,,,,
42,,,,,0.0005474541685543954,0.22770759463310242,0.005966417491436005,0.005966417491436005,,,,
43,,,,,0.0005377710331231356,0.23267023265361786,0.00608564168214798,0.00608564168214798,,,,
44,,,,,0.0005426988936960697,0.2319597601890564,0.006070342846214771,0.006070342846214771,,,,
45,,,,,0.000496400345582515,0.22260883450508118,0.0058134207502007484,0.0058134207502007484,,,,
46,,,,,0.0005461426917463541,0.22396714985370636,0.005872250068932772,0.005872250068932772,,,,
47,,,,,0.0005067888996563852,0.21583662927150726,0.005649311002343893,0.005649311002343893,,,,
48,,,,,0.000535209896042943,0.22901321947574615,0.005992935039103031,0.005992935039103031,,,,
49,,,,,0.0005194166442379355,0.21971827745437622,0.005752665922045708,0.005752665922045708,,,,
50,0.00023148316540755332,0.2523605525493622,0.006424755323678255,0.006424755323678255,0.000520887493621558,0.21672560274600983,0.005678584333509207,0.005678584333509207,93.99189918991898,95.45454545454545,23.701629638671875,7.308844383726728
51,,,,,0.0004574225458782166,0.21248677372932434,0.005540880840271711,0.005540880840271711,,,,
52,,,,,0.0004930357099510729,0.2208130955696106,0.005766845308244228,0.005766845308244228,,,,
53,,,,,0.0004951165756210685,0.2188134342432022,0.005717894062399864,0.005717894062399864,,,,
54,,,,,0.0005061993142589927,0.22632457315921783,0.005911213345825672,0.005911213345825672,,,,
55,,,,,0.0005060408147983253,0.220224991440773,0.0057586440816521645,0.0057586440816521645,,,,
56,,,,,0.0004692401853390038,0.20883694291114807,0.005455543752759695,0.005455543752759695,,,,
57,,,,,0.0004518509085755795,0.20297589898109436,0.00530032254755497,0.00530032254755497,,,,
58,,,,,0.0004717775445897132,0.21451465785503387,0.005598754156380892,0.005598754156380892,,,,
59,,,,,0.0005099109839648008,0.21270181238651276,0.005572500638663769,0.005572500638663769,,,,
60,0.000231872676522471,0.23794536292552948,0.006064570974558592,0.006064570974558592,0.00047456022002734244,0.22050316631793976,0.005749859381467104,0.005749859381467104,96.23762376237623,96.36363636363636,15.723649458451705,8.604623202619882
61,,,,,0.00044954087934456766,0.20616480708122253,0.0053788903169333935,0.0053788903169333935,,,,
62,,,,,0.000444963137852028,0.21032017469406128,0.0054804859682917595,0.0054804859682917595,,,,
63,,,,,0.0004468579136300832,0.20412705838680267,0.0053266058675944805,0.0053266058675944805,,,,
64,,,,,0.0004543811082839966,0.20563313364982605,0.005368018988519907,0.005368018988519907,,,,
65,,,,,0.00044773673289455473,0.20837059617042542,0.0054331328719854355,0.0054331328719854355,,,,
66,,,,,0.00040029356023296714,0.19295242428779602,0.0050239572301507,0.0050239572301507,,,,
67,,,,,0.00043914851266890764,0.2089318335056305,0.005442870315164328,0.005442870315164328,,,,
68,,,,,0.00046362492139451206,0.20775239169597626,0.005425622686743736,0.005425622686743736,,,,
69,,,,,0.00046188567648641765,0.20901639759540558,0.005456352606415749,0.005456352606415749,,,,
70,0.0001965800329344347,0.2182672917842865,0.005554972216486931,0.005554972216486931,0.00044880894711241126,0.20910869538784027,0.005452123004943132,0.005452123004943132,100.0,100.0,10.307138616388494,7.667129841256649
71,,,,,0.0004314472316764295,0.19443513453006744,0.005076602101325989,0.005076602101325989,,,,
72,,,,,0.0004313226090744138,0.1995866596698761,0.005205328576266766,0.005205328576266766,,,,
73,,,,,0.0004461635835468769,0.19779962301254272,0.005168072413653135,0.005168072413653135,,,,
74,,,,,0.00041183855501003563,0.18919190764427185,0.0049357167445123196,0.0049357167445123196,,,,
75,,,,,0.0004304417525418103,0.2055024355649948,0.005352781154215336,0.005352781154215336,,,,
76,,,,,0.00043425196781754494,0.19470754265785217,0.005084814969450235,0.005084814969450235,,,,
77,,,,,0.0003940700553357601,0.19571040570735931,0.005089794751256704,0.005089794751256704,,,,
78,,,,,0.0004359754384495318,0.20151114463806152,0.005255766678601503,0.005255766678601503,,,,
79,,,,,0.0004327613569330424,0.2080639898777008,0.005417980253696442,0.005417980253696442,,,,
80,0.00020324932120274752,0.24428683519363403,0.0062087965197861195,0.0062087965197861195,0.0004496772598940879,0.20223920047283173,0.005280818324536085,0.005280818324536085,100.0,100.0,10.989994395862926,9.095796712239583
81,,,,,0.0004038135230075568,0.2071986198425293,0.005381872411817312,0.005381872411817312,,,,
82,,,,,0.00045337274787016213,0.20475436747074127,0.0053455461747944355,0.0053455461747944355,,,,
83,,,,,0.00040161790093407035,0.19126036763191223,0.004982318263500929,0.004982318263500929,,,,
84,,,,,0.00040137249743565917,0.19572970271110535,0.005093927960842848,0.005093927960842848,,,,
85,,,,,0.0003735861973837018,0.19408653676509857,0.005038956645876169,0.005038956645876169,,,,
86,,,,,0.0004395908035803586,0.2001490294933319,0.005223521031439304,0.005223521031439304,,,,
87,,,,,0.00037528725806623697,0.19058166444301605,0.004952185321599245,0.004952185321599245,,,,
88,,,,,0.00040421358426101506,0.18784143030643463,0.004898143466562033,0.004898143466562033,,,,
89,,,,,0.00040107202949002385,0.1819663792848587,0.0047496953047811985,0.0047496953047811985,,,,
90,0.00019441953918430954,0.23261956870555878,0.005912699270993471,0.005912699270993471,0.0003727776638697833,0.18228404223918915,0.004743489436805248,0.004743489436805248,100.0,100.0,10.017988031560725,8.575754061612216
91,,,,,0.0003596603637561202,0.17054080963134766,0.004443350248038769,0.004443350248038769,,,,
92,,,,,0.00032756238942965865,0.1675848662853241,0.004353402182459831,0.004353402182459831,,,,
93,,,,,0.0003343163407407701,0.17018264532089233,0.00442172447219491,0.00442172447219491,,,,
94,,,,,0.000304822955513373,0.15050365030765533,0.003915003500878811,0.003915003500878811,,,,
95,,,,,0.00032147931051440537,0.15188242495059967,0.003957800101488829,0.003957800101488829,,,,
96,,,,,0.00030536719714291394,0.14912734925746918,0.003880867036059499,0.003880867036059499,,,,
97,,,,,0.0003109337412752211,0.1556084007024765,0.004045676905661821,0.004045676905661821,,,,
98,,,,,0.00031991221476346254,0.15292276442050934,0.003983024973422289,0.003983024973422289,,,,
99,,,,,0.00029855038155801594,0.14392191171646118,0.0037473230622708797,0.0037473230622708797,,,,
100,0.00017011280579026788,0.22201848030090332,0.005635518115013838,0.005635518115013838,0.0003001340082846582,0.14731307327747345,0.0038328939117491245,0.0038328939117491245,100.0,100.0,9.59854472767223,7.890265362079327
101,,,,,0.00030358784715645015,0.1531292349100113,0.003980024717748165,0.003980024717748165,,,,
102,,,,,0.00031270625186152756,0.14720536768436432,0.003836487652733922,0.003836487652733922,,,,
103,,,,,0.0002924408472608775,0.14355096220970154,0.003734993515536189,0.003734993515536189,,,,
104,,,,,0.00029194221133366227,0.14736226201057434,0.003830027300864458,0.003830027300864458,,,,
105,,,,,0.0002988928754348308,0.14404001832008362,0.00375044671818614,0.00375044671818614,,,,
106,,,,,0.0003073079278692603,0.14154775440692902,0.0036923480220139027,0.0036923480220139027,,,,
107,,,,,0.0002881926775444299,0.13876987993717194,0.0036133432295173407,0.0036133432295173407,,,,
108,,,,,0.0002923320862464607,0.14054113626480103,0.003659694455564022,0.003659694455564022,,,,
109,,,,,0.0002715812297537923,0.13749857246875763,0.0035732551477849483,0.0035732551477849483,,,,
110,0.00016975417383946478,0.22507086396217346,0.00571164907887578,0.00571164907887578,0.00027942529413849115,0.13029128313064575,0.0033969951327890158,0.0033969951327890158,100.0,100.0,10.013252258300781,8.2922119140625
111,,,,,0.00028512629796750844,0.13727204501628876,0.0035743643529713154,0.0035743643529713154,,,,
112,,,,,0.0002970799687318504,0.13828900456428528,0.003605765523388982,0.003605765523388982,,,,
113,,,,,0.0002982201986014843,0.1406901776790619,0.003666364122182131,0.003666364122182131,,,,
114,,,,,0.00027166955987922847,0.13334237039089203,0.0034693938214331865,0.0034693938214331865,,,,
115,,,,,0.0002897854137700051,0.14666122198104858,0.0038114236667752266,0.0038114236667752266,,,,
116,,,,,0.00027486885664984584,0.13741323351860046,0.0035727652721107006,0.0035727652721107006,,,,
117,,,,,0.0002824599505402148,0.135782390832901,0.0035357896704226732,0.0035357896704226732,,,,
118,,,,,0.0002596226695459336,0.13737843930721283,0.003564272541552782,0.003564272541552782,,,,
119,,,,,0.00028824529726989567,0.13312409818172455,0.0034722250420600176,0.0034722250420600176,,,,
120,0.00017485221906099468,0.23081469535827637,0.00585779407992959,0.00585779407992959,0.00027292288723401725,0.13051122426986694,0.0033992419485002756,0.0033992419485002756,100.0,100.0,10.400720076127486,9.086620921819982
121,,,,,0.0002820559893734753,0.13050565123558044,0.0034036689903587103,0.0034036689903587103,,,,
122,,,,,0.0002754766901489347,0.1325351595878601,0.0034511175472289324,0.0034511175472289324,,,,
123,,,,,0.0002606475609354675,0.12249565869569778,0.0031927155796438456,0.0031927155796438456,,,,
124,,,,,0.0002528361801523715,0.11970353871583939,0.0031190067529678345,0.0031190067529678345,,,,
125,,,,,0.0002681889745872468,0.12519650161266327,0.003264006692916155,0.003264006692916155,,,,
126,,,,,0.00027346209390088916,0.12088411301374435,0.0031588340643793344,0.0031588340643793344,,,,
127,,,,,0.00027987651992589235,0.1285271793603897,0.0033531177323311567,0.0033531177323311567,,,,
128,,,,,0.0002689810935407877,0.12174168974161148,0.0031780328135937452,0.0031780328135937452,,,,
129,,,,,0.0002594849211163819,0.12233047932386398,0.003188004484400153,0.003188004484400153,,,,
130,0.00017029124137479812,0.23072566092014313,0.005853286478668451,0.005853286478668451,0.00026489078300073743,0.1296677440404892,0.0033741393126547337,0.0033741393126547337,100.0,100.0,10.293753884055398,8.31890240837546
131,,,,,0.0002532648795749992,0.12068501114845276,0.0031437575817108154,0.0031437575817108154,,,,
132,,,,,0.00025296586682088673,0.11761105060577393,0.003066759556531906,0.003066759556531906,,,,
133,,,,,0.00024196901358664036,0.11634080857038498,0.003029504558071494,0.003029504558071494,,,,
134,,,,,0.00024233246222138405,0.11681140214204788,0.003041451331228018,0.003041451331228018,,,,
135,,,,,0.0002798663335852325,0.11994458734989166,0.00313854799605906,0.00313854799605906,,,,
136,,,,,0.0002738768816925585,0.12780821323394775,0.003332143882289529,0.003332143882289529,,,,
137,,,,,0.00025868258671835065,0.11462025344371796,0.0029948477167636156,0.0029948477167636156,,,,
138,,,,,0.0002716845483519137,0.11910058557987213,0.0031133571173995733,0.0031133571173995733,,,,
139,,,,,0.0002742510987445712,0.12872855365276337,0.0033553391695022583,0.0033553391695022583,,,,
140,0.00016856705769896507,0.23177728056907654,0.005878715310245752,0.005878715310245752,0.0002387886488577351,0.12009558081626892,0.003121784422546625,0.003121784422546625,100.0,100.0,9.959193142977627,8.244028870488556
141,,,,,0.0002562636218499392,0.11894658952951431,0.0031017963774502277,0.0031017963774502277,,,,
142,,,,,0.00025115784956142306,0.12276814877986908,0.0031947826500982046,0.0031947826500982046,,,,
143,,,,,0.00025716828531585634,0.11724869906902313,0.0030598018784075975,0.0030598018784075975,,,,
144,,,,,0.0002713149879127741,0.11940136551856995,0.0031206917483359575,0.0031206917483359575,,,,
145,,,,,0.00026966052246280015,0.12816821038722992,0.0033390361350029707,0.0033390361350029707,,,,
146,,,,,0.0002404840342933312,0.11919434368610382,0.0031001006718724966,0.0031001006718724966,,,,
147,,,,,0.0002633460971992463,0.12236480414867401,0.0031907930970191956,0.0031907930970191956,,,,
148,,,,,0.00022759490821044892,0.10976694524288177,0.002857971005141735,0.002857971005141735,,,,
149,,,,,0.00024944826145656407,0.11782423406839371,0.0030703300144523382,0.0030703300144523382,,,,
150,0.00016895125736482441,0.2279447615146637,0.005783094558864832,0.005783094558864832,0.0002578764106146991,0.1248059794306755,0.003249087603762746,0.003249087603762746,100.0,100.0,10.158619273792613,8.380876428940716
151,,,,,0.00025693621137179434,0.12560397386550903,0.003268567379564047,0.003268567379564047,,,,
152,,,,,0.0002645478234626353,0.11494182795286179,0.0030058196280151606,0.0030058196280151606,,,,
153,,,,,0.00026608974440023303,0.11488072574138641,0.0030050629284232855,0.0030050629284232855,,,,
154,,,,,0.0002565624890848994,0.11989307403564453,0.0031256082002073526,0.0031256082002073526,,,,
155,,,,,0.0002577535342425108,0.11986315995454788,0.0031254556961357594,0.0031254556961357594,,,,
156,,,,,0.0002707852690946311,0.11367003619670868,0.0029771437402814627,0.0029771437402814627,,,,
157,,,,,0.0002747842518147081,0.12228573858737946,0.0031945358496159315,0.0031945358496159315,,,,
158,,,,,0.00025351025396957994,0.109958216547966,0.002875710604712367,0.002875710604712367,,,,
159,,,,,0.00025777670089155436,0.11258364468812943,0.0029434794560074806,0.0029434794560074806,,,,
160,0.00016807463543955237,0.23122869431972504,0.005864754784852266,0.005864754784852266,0.0002563081216067076,0.11696740239858627,0.00305233895778656,0.00305233895778656,100.0,100.0,9.96052273837003,8.417007858688766
161,,,,,0.0002799981157295406,0.1193709746003151,0.003124273382127285,0.003124273382127285,,,,
162,,,,,0.0002615855191834271,0.12044213712215424,0.003141846274957061,0.003141846274957061,,,,
163,,,,,0.0002403321850579232,0.11084568500518799,0.0028913086280226707,0.0028913086280226707,,,,
164,,,,,0.0002669577079359442,0.12146349251270294,0.003170065814629197,0.003170065814629197,,,,
165,,,,,0.0002596797712612897,0.11741740256547928,0.0030652752611786127,0.0030652752611786127,,,,
166,,,,,0.0002523565199226141,0.11062508076429367,0.0028918052557855844,0.0028918052557855844,,,,
167,,,,,0.0002534705854486674,0.11342345923185349,0.002962321974337101,0.002962321974337101,,,,
168,,,,,0.0002651063841767609,0.11654568463563919,0.0030461950227618217,0.0030461950227618217,,,,
169,,,,,0.0002486319572199136,0.11725898087024689,0.0030557902064174414,0.0030557902064174414,,,,
170,0.00016470975242555141,0.22943530976772308,0.00581823755055666,0.00581823755055666,0.0002523808798287064,0.11043620109558105,0.0028870953246951103,0.0028870953246951103,100.0,100.0,9.700672496448863,8.154325742979307
171,,,,,0.0002639383892528713,0.11527600884437561,0.003013869049027562,0.003013869049027562,,,,
172,,,,,0.0002565146132837981,0.11505358666181564,0.003004597034305334,0.003004597034305334,,,,
173,,,,,0.00024952951935119927,0.11417984217405319,0.0029792608693242073,0.0029792608693242073,,,,
174,,,,,0.0002575205289758742,0.11555711925029755,0.003017687937244773,0.003017687937244773,,,,
175,,,,,0.00024033407680690289,0.11220312118530273,0.002925245324149728,0.002925245324149728,,,,
176,,,,,0.0002489927865099162,0.11007606983184814,0.0028763986192643642,0.0028763986192643642,,,,
177,,,,,0.00025132211158052087,0.11430457979440689,0.002983275568112731,0.002983275568112731,,,,
178,,,,,0.00025133410235866904,0.11744439601898193,0.0030617767479270697,0.0030617767479270697,,,,
179,,,,,0.0002563940070103854,0.11724339425563812,0.0030592819675803185,0.0030592819675803185,,,,
180,0.00016946032701525837,0.23199725151062012,0.005884661804884672,0.005884661804884672,0.00023040057567413896,0.10966435074806213,0.0028568091802299023,0.0028568091802299023,100.0,100.0,9.82828174937855,8.3016943359375
181,,,,,0.00024476501857861876,0.11206591129302979,0.0029240308795124292,0.0029240308795124292,,,,
182,,,,,0.0002431426546536386,0.114467553794384,0.002983260666951537,0.002983260666951537,,,,
183,,,,,0.0002490234619472176,0.113820381462574,0.0029700209852308035,0.0029700209852308035,,,,
184,,,,,0.00025362070300616324,0.12065789103507996,0.0031432579271495342,0.0031432579271495342,,,,
185,,,,,0.0002612948592286557,0.1261301040649414,0.003283900208771229,0.003283900208771229,,,,
186,,,,,0.00026495245401747525,0.12030335515737534,0.0031400599982589483,0.0031400599982589483,,,,
187,,,,,0.0002512793580535799,0.1159682348370552,0.003024845849722624,0.003024845849722624,,,,
188,,,,,0.0002656492288224399,0.12089170515537262,0.0031551173888146877,0.0031551173888146877,,,,
189,,,,,0.00027267768746241927,0.12573334574699402,0.003279672469943762,0.003279672469943762,,,,
190,0.0001665143936406821,0.2308889925479889,0.005855482537299395,0.005855482537299395,0.00026123475981876254,0.11506721377372742,0.0030072976369410753,0.0030072976369410753,100.0,100.0,9.79761435768821,8.904379354940879
191,,,,,0.0002564049500506371,0.11136195063591003,0.0029122515115886927,0.0029122515115886927,,,,
192,,,,,0.0002479554677847773,0.11729224771261215,0.0030562840402126312,0.0030562840402126312,,,,
193,,,,,0.00024671576102264225,0.11088435351848602,0.002895466983318329,0.002895466983318329,,,,
194,,,,,0.0002409425360383466,0.11252139508724213,0.002933506155386567,0.002933506155386567,,,,
195,,,,,0.00024602707708254457,0.11377794295549393,0.002967462409287691,0.002967462409287691,,,,
196,,,,,0.00024962465977296233,0.11089698225259781,0.002897237427532673,0.002897237427532673,,,,
197,,,,,0.00023889046860858798,0.11008523404598236,0.0028715762309730053,0.0028715762309730053,,,,
198,,,,,0.00024671453866176307,0.10934387147426605,0.002856954000890255,0.002856954000890255,,,,
199,,,,,0.0002614458207972348,0.11044569313526154,0.0028918650932610035,0.0028918650932610035,,,,
200,0.00016745645552873611,0.23187537491321564,0.005880613345652819,0.005880613345652819,0.00026061382959596813,0.11187494546175003,0.002927180612459779,0.002927180612459779,100.0,100.0,9.92640547318892,8.523870367752878
